distance_pc;vale;value_err
0.0;16.206199645996094;0.018058622255921364
0.11877924029767532;16.262638092041016;0.035217301684397184
0.16797921255734533;16.296630859375;0.03354594195784714
0.23755848059535065;16.32802391052246;0.04750239941456467
0.2655984556213844;16.349119186401367;0.06727219568895491
0.33595842511469065;16.362388610839844;0.08678556705519622
0.35633772089302596;16.38041877746582;0.10038224678850965
0.3756129380851104;16.37728500366211;0.10083120036020217
0.4282646413539269;16.345367431640625;0.0999910717569676
0.4751169611907013;16.4043025970459;0.0901226038849059
0.48973935387793704;16.163225173950195;0.16017733411869986
0.5039376376720359;16.112262725830078;0.15481157408342305
0.5311969112427688;16.10524559020996;0.15862755297762493
0.5938962014883767;15.999921798706055;0.1675877630578827
0.6056576640875729;15.994277000427246;0.17679783067769445
0.6396457846692136;15.923444747924805;0.16277235686692088
0.6719168502293812;15.879964828491211;0.10233944126697801
0.6925960362820154;15.828692436218262;0.13850173452389467
0.7126754417860519;15.796331405639648;0.14259985536082118
0.7225059122599876;15.806416511535645;0.14773963965239809
0.7512258761702209;15.722630500793457;0.14080011537764575
0.7605582324539054;15.707671165466309;0.1295154007003007
0.7967953668641532;15.657990455627441;0.10261406199266321
0.8314546820837273;15.56391429901123;0.13329550624373157
0.8398960627867266;15.5922212600708;0.11749509734593619
0.8565292827078538;15.548815727233887;0.07079052357523032
0.8647259219323331;15.57174301147461;0.13848325500672387
0.9045957437939822;15.501058578491211;0.08071977294084658
0.9276955230393573;15.521512985229492;0.004899208287452749
0.9502339223814026;15.4628324508667;0.03640241659789375
0.9576288504269481;15.470479965209961;0.1299768337025203
0.9794787077558741;15.533347129821777;0.15720270698544112
1.0078752753440718;15.477999687194824;0.058235086500644684
1.0148502739693088;15.486270904541016;0.06732804726587086
1.02177766001282;15.38700008392334;0.07075941562652588
1.0623938224855376;15.299227714538574;0.03315603724983533
1.069013162679078;15.398046493530273;0.01682482510621679
1.0755917673108222;15.367485046386719;0.013894500538878113
1.0950904865278925;15.427459716796875;0.09500731323979282
1.1205611118482863;15.356200218200684;0.09138699620962143
1.1268388142553312;15.441715240478516;0.0916322388352546
1.1698398474971738;15.417400360107422;0.1051681712269783
1.1758544879014172;15.376799583435059;0.06958005577325821
1.1877924029767533;15.322100639343262;0.03805014719834738
1.1937165913628671;15.352399826049805;0.09486029297113419
1.2113153281751459;15.116900444030762;0.10050420463085175
1.2229071265322837;15.278499603271484;0.0875759869813919
1.24009167560327;15.396947860717773;0.043360758879632054
1.262640643890136;15.351900100708008;0.18573082983493805
1.2792915693384272;15.418000221252441;0.03968231528453531
1.284793924061781;15.229399681091309;0.1032249704003334
1.3065716432744285;15.25529956817627;0.1239609569311142
1.3119595904350612;15.30593204498291;0.06293423870022094
1.327992278106922;15.369400024414062;0.0797414481639862
1.3438337004587626;15.036100387573242;0.12696492671966553
1.3542917079935461;15.310827255249023;0.10506403502404381
1.3851920725640305;15.376099586486816;0.08651362359523773
1.3902753633075453;15.351238250732422;0.03851641476674536
1.4253508835721038;15.392000198364258;0.09048660099506378
1.4302914560415545;15.329360008239746;0.010609172382697039
1.435215021225448;15.462599754333496;0.07694581151008606
1.4498854026881716;15.404999732971191;0.08781825006008148
1.469218061633811;15.091500282287598;0.10746912658214569
1.4882996151090628;15.25419807434082;0.14814712959681436
1.5024517523404417;15.309579849243164;0.014592384840165422
1.5118129130161078;15.158300399780273;0.14477179944515228
1.5211164649078108;15.438899993896484;0.07521145045757294
1.5486918180734968;15.347100257873535;0.08665318042039871
1.5847127218437214;15.316200256347656;0.12664388120174408
1.5980112435619513;15.153156280517578;0.042094801126247465
1.6155723339588315;15.424300193786621;0.07924726605415344
1.6501339429448534;15.136300086975098;0.09702517092227936
1.6671460827898377;15.166000366210938;0.09267958253622055
1.6797921255734531;15.177021026611328;0.01937430024806144
1.6881701931351487;15.162524223327637;0.007339589312410125
1.7006599086140193;15.123000144958496;0.12828746438026428
1.7130585654157076;15.318599700927734;0.08511074632406235
1.7294518438646662;14.85770034790039;0.20192205905914307
1.753754466224121;15.258199691772461;0.08765660226345062
1.765780352019506;14.86620044708252;0.18029500544071198
1.7816886044651299;15.327099800109863;0.0862351804971695
