value;value_err;distance_px;distance_pc
15.5029;14.7122;6.4031242374328485;0.7605582324539054
15.29;14.4794;6.4031242374328485;0.7605582324539054
15.1026;-10.0;6.708203932499369;0.7967953668641532
15.3362;14.6103;6.708203932499369;0.7967953668641532
15.5142;14.6735;6.324555320336759;0.7512258761702209
15.4701;14.5745;6.324555320336759;0.7512258761702209
15.6052;14.6894;6.082762530298219;0.7225059122599877
15.5878;14.5895;6.082762530298219;0.7225059122599877
15.5582;14.6691;7.0;0.8314546820837273
15.5052;14.6001;7.0;0.8314546820837273
15.1843;-10.0;6.082762530298219;0.7225059122599877
15.7784;14.6367;6.082762530298219;0.7225059122599877
15.6183;14.6434;6.324555320336759;0.7512258761702209
15.7835;14.6599;6.324555320336759;0.7512258761702209
15.6595;14.6587;6.708203932499369;0.7967953668641532
15.6946;14.6429;6.708203932499369;0.7967953668641532
15.7569;14.6849;6.4031242374328485;0.7605582324539054
15.7207;14.6617;6.4031242374328485;0.7605582324539054
15.8051;14.7065;6.4031242374328485;0.7605582324539054
15.7202;14.661;6.4031242374328485;0.7605582324539054
15.7615;14.6774;6.708203932499369;0.7967953668641532
15.89;14.7172;6.324555320336759;0.7512258761702209
15.9614;14.7491;6.082762530298219;0.7225059122599877
15.8915;14.71;6.082762530298219;0.7225059122599877
15.7753;14.6791;6.324555320336759;0.7512258761702209
15.6281;14.6448;6.708203932499369;0.7967953668641532
15.7067;14.7051;7.0;0.8314546820837273
15.0172;-10.0;8.0;0.9502339223814026
15.3894;14.6364;7.615773105863909;0.9045957437939823
15.3983;14.6042;7.280109889280518;0.8647259219323331
15.4311;14.6298;7.0710678118654755;0.8398960627867266
15.3791;14.5809;7.0710678118654755;0.8398960627867266
15.501;15.0269;7.280109889280518;0.8647259219323331
15.0823;-10.0;7.615773105863909;0.9045957437939823
15.0628;-10.0;7.810249675906654;0.9276955230393573
15.4815;15.0408;7.211102550927978;0.8565292827078538
15.0542;-10.0;7.211102550927978;0.8565292827078538
15.0608;-10.0;7.810249675906654;0.9276955230393573
15.1145;-10.0;7.810249675906654;0.9276955230393573
15.0304;-10.0;7.0710678118654755;0.8398960627867266
15.0549;-10.0;7.0710678118654755;0.8398960627867266
15.0977;-10.0;7.810249675906654;0.9276955230393573
15.0845;-10.0;7.211102550927978;0.8565292827078538
15.4053;14.6495;7.211102550927978;0.8565292827078538
15.041;-10.0;7.615773105863909;0.9045957437939823
14.9939;-10.0;7.615773105863909;0.9045957437939823
15.3597;14.6391;7.280109889280518;0.8647259219323331
15.4069;14.5677;7.280109889280518;0.8647259219323331
15.5274;14.6744;7.0710678118654755;0.8398960627867266
15.4978;14.563;7.0710678118654755;0.8398960627867266
15.4961;14.6772;8.0;0.9502339223814026
15.423;14.6432;8.0;0.9502339223814026
15.1346;-10.0;7.0710678118654755;0.8398960627867266
15.5789;14.6149;7.0710678118654755;0.8398960627867266
15.5805;14.623;7.280109889280518;0.8647259219323331
15.6258;14.6736;7.280109889280518;0.8647259219323331
15.7713;15.5027;7.615773105863909;0.9045957437939823
15.5324;14.6216;7.615773105863909;0.9045957437939823
15.6286;14.6499;7.211102550927978;0.8565292827078538
15.5572;14.6393;7.211102550927978;0.8565292827078538
15.5167;14.6007;7.810249675906654;0.9276955230393573
15.6386;14.6607;7.0710678118654755;0.8398960627867266
15.5431;14.628;7.0710678118654755;0.8398960627867266
15.1316;-10.0;7.810249675906654;0.9276955230393573
15.5265;14.6182;7.810249675906654;0.9276955230393573
15.5726;14.6275;7.211102550927978;0.8565292827078538
15.4712;14.5905;7.211102550927978;0.8565292827078538
15.1169;-10.0;7.810249675906654;0.9276955230393573
15.57;14.6806;7.615773105863909;0.9045957437939823
15.7602;14.7371;7.280109889280518;0.8647259219323331
15.7851;14.7272;7.0710678118654755;0.8398960627867266
15.5956;14.6739;7.0710678118654755;0.8398960627867266
15.4628;14.6339;7.280109889280518;0.8647259219323331
15.4126;14.6095;7.615773105863909;0.9045957437939823
15.0392;-10.0;8.0;0.9502339223814026
15.0423;-10.0;9.0;1.069013162679078
15.0601;-10.0;8.94427190999916;1.0623938224855376
15.494;14.8069;8.54400374531753;1.0148502739693088
15.3225;14.6451;8.246211251235321;0.9794787077558741
15.3064;14.6121;8.06225774829855;0.9576288504269481
15.0494;-10.0;8.06225774829855;0.9576288504269481
15.5277;15.3427;8.246211251235321;0.9794787077558741
15.0858;-10.0;8.54400374531753;1.0148502739693088
15.0272;-10.0;8.94427190999916;1.0623938224855376
15.0316;-10.0;8.602325267042627;1.02177766001282
15.019;-10.0;8.06225774829855;0.9576288504269481
15.0541;-10.0;8.06225774829855;0.9576288504269481
15.0846;-10.0;8.602325267042627;1.02177766001282
15.0874;-10.0;8.48528137423857;1.0078752753440718
15.0651;-10.0;8.48528137423857;1.0078752753440718
15.1239;-10.0;8.602325267042627;1.02177766001282
15.1632;-10.0;8.602325267042627;1.02177766001282
15.0474;-10.0;8.94427190999916;1.0623938224855376
15.0549;-10.0;8.06225774829855;0.9576288504269481
15.0737;-10.0;8.06225774829855;0.9576288504269481
15.0783;-10.0;8.94427190999916;1.0623938224855376
15.0577;-10.0;8.54400374531753;1.0148502739693088
15.0821;-10.0;8.54400374531753;1.0148502739693088
15.3721;14.6054;8.246211251235321;0.9794787077558741
15.0978;-10.0;8.246211251235321;0.9794787077558741
15.4867;14.6468;8.06225774829855;0.9576288504269481
15.4073;14.6429;8.06225774829855;0.9576288504269481
15.4028;14.6345;9.0;1.069013162679078
15.3385;15.1191;9.0;1.069013162679078
15.4185;14.8981;8.06225774829855;0.9576288504269481
15.4764;14.6814;8.06225774829855;0.9576288504269481
15.6028;15.4092;8.246211251235321;0.9794787077558741
15.0669;-10.0;8.246211251235321;0.9794787077558741
15.4042;14.5954;8.54400374531753;1.0148502739693088
15.0899;-10.0;8.54400374531753;1.0148502739693088
15.3246;14.494;8.94427190999916;1.0623938224855376
15.6987;15.3425;8.06225774829855;0.9576288504269481
15.0963;-10.0;8.06225774829855;0.9576288504269481
15.0875;-10.0;8.94427190999916;1.0623938224855376
15.077;-10.0;8.602325267042627;1.02177766001282
15.1009;-10.0;8.602325267042627;1.02177766001282
15.478;14.6054;8.48528137423857;1.0078752753440718
15.1341;-10.0;8.48528137423857;1.0078752753440718
15.387;14.599;8.602325267042627;1.02177766001282
15.3567;14.5644;8.06225774829855;0.9576288504269481
15.3072;14.5505;8.06225774829855;0.9576288504269481
15.1253;-10.0;8.602325267042627;1.02177766001282
15.2559;14.5415;8.94427190999916;1.0623938224855376
15.5559;14.7234;8.54400374531753;1.0148502739693088
15.6727;14.7421;8.246211251235321;0.9794787077558741
15.661;14.7243;8.06225774829855;0.9576288504269481
15.0603;-10.0;8.06225774829855;0.9576288504269481
15.0848;-10.0;8.246211251235321;0.9794787077558741
15.0392;-10.0;8.54400374531753;1.0148502739693088
15.0592;-10.0;8.94427190999916;1.0623938224855376
15.0188;-10.0;9.0;1.069013162679078
15.0473;-10.0;10.0;1.1877924029767533
15.0257;-10.0;9.848857801796104;1.1698398474971738
15.4369;14.7055;9.486832980505138;1.1268388142553312
15.3268;14.6691;9.219544457292887;1.0950904865278925
15.0348;-10.0;9.055385138137417;1.0755917673108222
15.041;-10.0;9.055385138137417;1.0755917673108222
15.1275;-10.0;9.219544457292887;1.0950904865278925
15.156;-10.0;9.486832980505138;1.1268388142553312
15.0702;-10.0;9.848857801796104;1.1698398474971738
14.9868;-10.0;10.0;1.1877924029767533
15.0333;-10.0;9.433981132056603;1.1205611118482863
15.028;-10.0;9.433981132056603;1.1205611118482863
15.0119;-10.0;10.0;1.1877924029767533
15.0849;-10.0;9.899494936611665;1.1758544879014172
15.0543;-10.0;9.219544457292887;1.0950904865278925
15.0429;-10.0;9.219544457292887;1.0950904865278925
15.0371;-10.0;9.899494936611665;1.1758544879014172
15.0658;-10.0;10.0;1.1877924029767533
15.0831;-10.0;9.219544457292887;1.0950904865278925
15.1072;-10.0;9.219544457292887;1.0950904865278925
15.1415;-10.0;10.0;1.1877924029767533
15.1105;-10.0;9.433981132056603;1.1205611118482863
15.1566;-10.0;9.433981132056603;1.1205611118482863
14.9632;-10.0;9.848857801796104;1.1698398474971738
15.0275;-10.0;9.848857801796104;1.1698398474971738
15.0244;-10.0;9.486832980505138;1.1268388142553312
15.288;14.7652;9.486832980505138;1.1268388142553312
15.3075;14.6064;9.219544457292887;1.0950904865278925
15.0742;-10.0;9.219544457292887;1.0950904865278925
15.381;14.6202;9.055385138137417;1.0755917673108222
15.0378;-10.0;9.055385138137417;1.0755917673108222
15.3729;14.8114;10.0;1.1877924029767533
15.0599;-10.0;10.0;1.1877924029767533
15.3532;14.6044;9.055385138137417;1.0755917673108222
15.1047;-10.0;9.055385138137417;1.0755917673108222
15.1288;-10.0;9.219544457292887;1.0950904865278925
15.1054;-10.0;9.219544457292887;1.0950904865278925
15.0549;-10.0;9.486832980505138;1.1268388142553312
15.0477;-10.0;9.486832980505138;1.1268388142553312
15.0776;-10.0;9.848857801796104;1.1698398474971738
15.125;-10.0;9.848857801796104;1.1698398474971738
15.3562;14.6793;9.433981132056603;1.1205611118482863
15.0773;-10.0;9.433981132056603;1.1205611118482863
15.2936;14.6066;10.0;1.1877924029767533
15.4318;14.6186;9.219544457292887;1.0950904865278925
15.0539;-10.0;9.219544457292887;1.0950904865278925
15.0234;-10.0;10.0;1.1877924029767533
15.3768;14.5815;9.899494936611665;1.1758544879014172
15.396;14.6463;9.219544457292887;1.0950904865278925
15.0669;-10.0;9.219544457292887;1.0950904865278925
15.0605;-10.0;9.899494936611665;1.1758544879014172
15.04;-10.0;10.0;1.1877924029767533
15.0227;-10.0;9.433981132056603;1.1205611118482863
15.1239;-10.0;9.433981132056603;1.1205611118482863
15.0298;-10.0;10.0;1.1877924029767533
15.4174;14.8015;9.848857801796104;1.1698398474971738
15.5555;14.9503;9.486832980505138;1.1268388142553312
15.5709;14.7631;9.219544457292887;1.0950904865278925
15.0345;-10.0;9.055385138137417;1.0755917673108222
15.0763;-10.0;9.055385138137417;1.0755917673108222
15.0977;-10.0;9.219544457292887;1.0950904865278925
15.0451;-10.0;9.486832980505138;1.1268388142553312
15.0703;-10.0;9.848857801796104;1.1698398474971738
14.99;-10.0;10.0;1.1877924029767533
15.0736;-10.0;11.0;1.3065716432744285
15.0677;-10.0;10.770329614269007;1.2792915693384272
15.4064;14.7602;10.44030650891055;1.24009167560327
14.992;-10.0;10.198039027185569;1.2113153281751459
15.0444;-10.0;10.04987562112089;1.1937165913628671
15.0109;-10.0;10.04987562112089;1.1937165913628671
15.0899;-10.0;10.198039027185569;1.2113153281751459
15.1121;-10.0;10.44030650891055;1.24009167560327
15.02;-10.0;10.770329614269007;1.2792915693384272
15.0082;-10.0;10.816653826391969;1.284793924061781
15.0024;-10.0;10.295630140987;1.2229071265322837
14.9963;-10.0;10.295630140987;1.2229071265322837
15.0184;-10.0;10.816653826391969;1.284793924061781
15.0795;-10.0;10.63014581273465;1.262640643890136
15.0338;-10.0;10.63014581273465;1.262640643890136
15.05;-10.0;10.63014581273465;1.262640643890136
15.0439;-10.0;10.63014581273465;1.262640643890136
15.025;-10.0;10.816653826391969;1.284793924061781
15.1548;-10.0;10.816653826391969;1.284793924061781
15.0252;-10.0;10.295630140987;1.2229071265322837
15.0994;-10.0;10.295630140987;1.2229071265322837
15.0227;-10.0;10.770329614269007;1.2792915693384272
15.0561;-10.0;10.770329614269007;1.2792915693384272
15.0364;-10.0;10.44030650891055;1.24009167560327
15.1355;-10.0;10.44030650891055;1.24009167560327
15.1169;14.4813;10.198039027185569;1.2113153281751459
14.967;-10.0;10.198039027185569;1.2113153281751459
15.0899;-10.0;10.04987562112089;1.1937165913628671
15.0456;-10.0;10.04987562112089;1.1937165913628671
15.2553;14.7108;11.0;1.3065716432744285
15.045;-10.0;11.0;1.3065716432744285
15.3524;14.6917;10.04987562112089;1.1937165913628671
15.0712;-10.0;10.04987562112089;1.1937165913628671
15.0563;-10.0;10.198039027185569;1.2113153281751459
15.0488;-10.0;10.198039027185569;1.2113153281751459
15.5091;15.0661;10.44030650891055;1.24009167560327
15.0405;-10.0;10.44030650891055;1.24009167560327
15.4723;14.7516;10.770329614269007;1.2792915693384272
15.0586;-10.0;10.770329614269007;1.2792915693384272
15.2785;14.5831;10.295630140987;1.2229071265322837
15.0601;-10.0;10.295630140987;1.2229071265322837
15.2294;14.6054;10.816653826391969;1.284793924061781
14.9672;-10.0;10.816653826391969;1.284793924061781
15.3519;14.983;10.63014581273465;1.262640643890136
15.0367;-10.0;10.63014581273465;1.262640643890136
15.0562;-10.0;10.63014581273465;1.262640643890136
15.0434;-10.0;10.63014581273465;1.262640643890136
15.0515;-10.0;10.816653826391969;1.284793924061781
15.0796;-10.0;10.295630140987;1.2229071265322837
15.0798;-10.0;10.295630140987;1.2229071265322837
15.0655;-10.0;10.816653826391969;1.284793924061781
15.389;14.5321;10.770329614269007;1.2792915693384272
15.3706;14.5708;10.44030650891055;1.24009167560327
14.9907;-10.0;10.198039027185569;1.2113153281751459
15.0158;-10.0;10.04987562112089;1.1937165913628671
15.0579;-10.0;10.04987562112089;1.1937165913628671
15.0548;-10.0;10.198039027185569;1.2113153281751459
14.9819;-10.0;10.44030650891055;1.24009167560327
15.0437;-10.0;10.770329614269007;1.2792915693384272
14.996;-10.0;11.0;1.3065716432744285
15.0827;-10.0;12.0;1.4253508835721038
15.03;-10.0;11.704699910719626;1.3902753633075453
15.0437;-10.0;11.40175425099138;1.3542917079935461
15.0729;-10.0;11.180339887498949;1.327992278106922
15.0839;-10.0;11.045361017187261;1.3119595904350612
15.0451;-10.0;11.045361017187261;1.3119595904350612
15.0596;-10.0;11.180339887498949;1.327992278106922
15.0595;-10.0;11.40175425099138;1.3542917079935461
14.9681;-10.0;11.704699910719626;1.3902753633075453
15.0698;-10.0;11.661903789690601;1.3851920725640305
15.0723;-10.0;11.180339887498949;1.327992278106922
14.9814;-10.0;11.180339887498949;1.327992278106922
15.0283;-10.0;11.661903789690601;1.3851920725640305
15.056;-10.0;11.40175425099138;1.3542917079935461
15.0814;-10.0;11.40175425099138;1.3542917079935461
15.0874;-10.0;11.313708498984761;1.3438337004587626
15.049;-10.0;11.313708498984761;1.3438337004587626
15.0383;-10.0;11.40175425099138;1.3542917079935461
15.1262;-10.0;11.40175425099138;1.3542917079935461
15.0268;-10.0;11.661903789690601;1.3851920725640305
15.1098;-10.0;11.661903789690601;1.3851920725640305
14.9632;-10.0;11.180339887498949;1.327992278106922
15.0835;-10.0;11.180339887498949;1.327992278106922
15.065;-10.0;11.704699910719626;1.3902753633075453
15.0526;-10.0;11.704699910719626;1.3902753633075453
15.0375;-10.0;11.40175425099138;1.3542917079935461
14.9667;-10.0;11.40175425099138;1.3542917079935461
15.083;-10.0;11.180339887498949;1.327992278106922
14.9888;-10.0;11.180339887498949;1.327992278106922
15.3736;14.8477;11.045361017187261;1.3119595904350612
14.9865;-10.0;11.045361017187261;1.3119595904350612
15.0059;-10.0;12.0;1.4253508835721038
15.0497;-10.0;12.0;1.4253508835721038
14.9484;-10.0;11.045361017187261;1.3119595904350612
15.0462;-10.0;11.045361017187261;1.3119595904350612
15.0562;-10.0;11.180339887498949;1.327992278106922
15.0109;-10.0;11.180339887498949;1.327992278106922
15.3676;14.5799;11.40175425099138;1.3542917079935461
15.0462;-10.0;11.40175425099138;1.3542917079935461
15.3101;14.6337;11.704699910719626;1.3902753633075453
15.0163;-10.0;11.704699910719626;1.3902753633075453
15.3694;14.6333;11.180339887498949;1.327992278106922
15.0654;-10.0;11.180339887498949;1.327992278106922
15.3761;14.6754;11.661903789690601;1.3851920725640305
14.9812;-10.0;11.661903789690601;1.3851920725640305
15.1164;14.596;11.40175425099138;1.3542917079935461
14.9737;-10.0;11.40175425099138;1.3542917079935461
15.0361;14.502;11.313708498984761;1.3438337004587626
15.12;-10.0;11.313708498984761;1.3438337004587626
15.031;-10.0;11.40175425099138;1.3542917079935461
14.9663;-10.0;11.40175425099138;1.3542917079935461
15.0242;-10.0;11.661903789690601;1.3851920725640305
15.0794;-10.0;11.180339887498949;1.327992278106922
15.0128;-10.0;11.180339887498949;1.327992278106922
15.0091;-10.0;11.661903789690601;1.3851920725640305
15.3873;14.6823;11.704699910719626;1.3902753633075453
15.0392;-10.0;11.40175425099138;1.3542917079935461
15.0044;-10.0;11.180339887498949;1.327992278106922
14.989;-10.0;11.045361017187261;1.3119595904350612
15.2474;14.69;11.045361017187261;1.3119595904350612
15.0435;-10.0;11.180339887498949;1.327992278106922
15.0016;-10.0;11.40175425099138;1.3542917079935461
14.9896;-10.0;11.704699910719626;1.3902753633075453
15.392;14.7108;12.0;1.4253508835721038
15.0822;-10.0;13.0;1.544130123869779
15.0415;-10.0;13.0;1.544130123869779
15.0276;-10.0;12.649110640673518;1.5024517523404417
15.053;-10.0;12.36931687685298;1.469218061633811
15.117;-10.0;12.165525060596439;1.4450118245199755
15.0899;-10.0;12.041594578792296;1.4302914560415545
15.1128;-10.0;12.041594578792296;1.4302914560415545
15.0891;-10.0;12.165525060596439;1.4450118245199755
15.0555;-10.0;12.36931687685298;1.469218061633811
15.0145;-10.0;12.649110640673518;1.5024517523404417
14.9221;-10.0;13.0;1.544130123869779
15.0642;-10.0;12.529964086141668;1.4882996151090628
15.0326;-10.0;12.083045973594572;1.435215021225448
14.9832;-10.0;12.083045973594572;1.435215021225448
15.0768;-10.0;12.529964086141668;1.4882996151090628
15.0412;-10.0;12.806248474865697;1.5211164649078108
15.065;-10.0;12.206555615733702;1.4498854026881716
15.0859;-10.0;12.206555615733702;1.4498854026881716
15.1275;-10.0;12.806248474865697;1.5211164649078108
14.9432;-10.0;12.727922061357855;1.5118129130161078
15.0602;-10.0;12.041594578792296;1.4302914560415545
15.0962;-10.0;12.041594578792296;1.4302914560415545
15.1583;14.6812;12.727922061357855;1.5118129130161078
15.0422;-10.0;12.806248474865697;1.5211164649078108
15.0059;-10.0;12.041594578792296;1.4302914560415545
15.0368;-10.0;12.041594578792296;1.4302914560415545
15.0834;-10.0;12.806248474865697;1.5211164649078108
15.0427;-10.0;12.206555615733702;1.4498854026881716
15.1175;-10.0;12.206555615733702;1.4498854026881716
15.036;-10.0;12.529964086141668;1.4882996151090628
15.0461;-10.0;12.529964086141668;1.4882996151090628
15.0167;-10.0;13.0;1.544130123869779
15.0337;-10.0;12.083045973594572;1.435215021225448
15.0232;-10.0;12.083045973594572;1.435215021225448
14.9564;-10.0;13.0;1.544130123869779
15.078;-10.0;12.649110640673518;1.5024517523404417
14.9932;-10.0;12.649110640673518;1.5024517523404417
15.056;-10.0;12.36931687685298;1.469218061633811
14.9893;-10.0;12.36931687685298;1.469218061633811
15.0508;-10.0;12.165525060596439;1.4450118245199755
15.0524;-10.0;12.165525060596439;1.4450118245199755
15.0741;-10.0;12.041594578792296;1.4302914560415545
15.0669;-10.0;12.041594578792296;1.4302914560415545
15.0863;-10.0;13.0;1.544130123869779
15.0841;-10.0;13.0;1.544130123869779
15.0639;-10.0;12.041594578792296;1.4302914560415545
15.0488;-10.0;12.041594578792296;1.4302914560415545
15.1059;-10.0;12.165525060596439;1.4450118245199755
15.0098;-10.0;12.165525060596439;1.4450118245199755
15.206;-10.0;12.36931687685298;1.469218061633811
15.0344;-10.0;12.36931687685298;1.469218061633811
15.3072;14.5403;12.649110640673518;1.5024517523404417
15.0682;-10.0;12.649110640673518;1.5024517523404417
15.0739;-10.0;13.0;1.544130123869779
15.4626;14.711;12.083045973594572;1.435215021225448
15.0044;-10.0;12.083045973594572;1.435215021225448
15.0478;-10.0;13.0;1.544130123869779
15.3495;14.6399;12.529964086141668;1.4882996151090628
15.0149;-10.0;12.529964086141668;1.4882996151090628
15.405;14.7108;12.206555615733702;1.4498854026881716
15.0172;-10.0;12.206555615733702;1.4498854026881716
15.4389;14.6774;12.806248474865697;1.5211164649078108
15.1415;-10.0;12.041594578792296;1.4302914560415545
15.1062;-10.0;12.041594578792296;1.4302914560415545
15.0898;-10.0;12.806248474865697;1.5211164649078108
15.1539;-10.0;12.727922061357855;1.5118129130161078
15.0337;-10.0;12.041594578792296;1.4302914560415545
15.0533;-10.0;12.041594578792296;1.4302914560415545
15.1074;-10.0;12.727922061357855;1.5118129130161078
15.0661;-10.0;12.806248474865697;1.5211164649078108
15.0125;-10.0;12.206555615733702;1.4498854026881716
14.9963;-10.0;12.206555615733702;1.4498854026881716
15.0658;-10.0;12.806248474865697;1.5211164649078108
15.0239;14.5059;12.529964086141668;1.4882996151090628
15.0029;-10.0;12.083045973594572;1.435215021225448
15.0719;-10.0;12.083045973594572;1.435215021225448
15.1081;-10.0;12.529964086141668;1.4882996151090628
15.0327;-10.0;13.0;1.544130123869779
15.3991;15.42;12.649110640673518;1.5024517523404417
15.0915;14.485;12.36931687685298;1.469218061633811
15.017;-10.0;12.165525060596439;1.4450118245199755
15.3435;14.8656;12.041594578792296;1.4302914560415545
15.3214;14.7187;12.041594578792296;1.4302914560415545
15.0687;-10.0;12.165525060596439;1.4450118245199755
15.0315;-10.0;12.36931687685298;1.469218061633811
14.9962;-10.0;12.649110640673518;1.5024517523404417
15.1089;-10.0;13.0;1.544130123869779
15.0226;-10.0;13.0;1.544130123869779
15.0582;-10.0;14.0;1.6629093641674546
15.089;-10.0;13.92838827718412;1.6544033781349765
15.1006;-10.0;13.601470508735444;1.6155723339588315
